"year","ship","trip","haul","code","species","kg","num"
2017,"PA",7,9,"RHG","Macrourus berglax",4.789,9
2017,"PA",7,10,"RHG","Macrourus berglax",8.5,10
2017,"PA",7,11,"RHG","Macrourus berglax",0.268,3
2017,"PA",7,11,"RNG","Coryphaenoides rupestris",0.524,9
2017,"PA",7,12,"RHG","Macrourus berglax",2.722,7
2017,"PA",7,12,"RNG","Coryphaenoides rupestris",0.36,6
2017,"PA",7,14,"RHG","Macrourus berglax",0.333,2
2017,"PA",7,14,"RNG","Coryphaenoides rupestris",0.709,5
2017,"PA",7,15,"RHG","Macrourus berglax",0.808,6
2017,"PA",7,15,"RNG","Coryphaenoides rupestris",0.075,1
2017,"PA",7,18,"RHG","Macrourus berglax",0.062,1
2017,"PA",7,18,"RNG","Coryphaenoides rupestris",0.117,1
2017,"PA",7,20,"RHG","Macrourus berglax",0.47,4
2017,"PA",7,24,"RHG","Macrourus berglax",0.647,3
2017,"PA",7,24,"RNG","Coryphaenoides rupestris",0.627,4
2017,"PA",7,28,"RHG","Macrourus berglax",1.232,5
2017,"PA",7,28,"RNG","Coryphaenoides rupestris",0.106,1
2017,"PA",7,30,"RHG","Macrourus berglax",1.959,7
2017,"PA",7,30,"RNG","Coryphaenoides rupestris",0.631,2
2017,"PA",7,31,"RHG","Macrourus berglax",7.637,3
2017,"PA",7,31,"RNG","Coryphaenoides rupestris",0.06,1
2017,"PA",7,33,"RHG","Macrourus berglax",1.38,9
2017,"PA",7,33,"RNG","Coryphaenoides rupestris",0.546,4
2017,"PA",7,34,"RHG","Macrourus berglax",0.547,4
2017,"PA",7,34,"RNG","Coryphaenoides rupestris",0.249,2
2017,"PA",7,36,"RHG","Macrourus berglax",2.838,10
2017,"PA",7,36,"RNG","Coryphaenoides rupestris",0.953,4
2017,"PA",7,37,"RHG","Macrourus berglax",2.067,9
2017,"PA",7,37,"RNG","Coryphaenoides rupestris",0.037,2
2017,"PA",7,38,"RHG","Macrourus berglax",1.829,6
2017,"PA",7,38,"RNG","Coryphaenoides rupestris",0.133,3
2017,"PA",7,39,"RHG","Macrourus berglax",2.666,7
2017,"PA",7,39,"RNG","Coryphaenoides rupestris",0.571,5
2017,"PA",7,41,"RHG","Macrourus berglax",0.54,3
2017,"PA",7,41,"RNG","Coryphaenoides rupestris",0.31,4
2017,"PA",7,42,"RHG","Macrourus berglax",6.471,14
2017,"PA",7,42,"RNG","Coryphaenoides rupestris",0.286,3
2017,"PA",7,44,"RHG","Macrourus berglax",2.712,5
2017,"PA",7,44,"RNG","Coryphaenoides rupestris",0.515,3
2017,"PA",7,46,"RHG","Macrourus berglax",2.47,6
2017,"PA",7,46,"RNG","Coryphaenoides rupestris",1.19,6
2017,"PA",7,47,"RHG","Macrourus berglax",3.673,9
2017,"PA",7,49,"RHG","Macrourus berglax",0.531,1
2017,"PA",7,49,"RNG","Coryphaenoides rupestris",0.519,2
2017,"PA",7,50,"RHG","Macrourus berglax",1.155,2
2017,"PA",7,50,"RNG","Coryphaenoides rupestris",0.411,1
2017,"PA",7,54,"RHG","Macrourus berglax",3.045,10
2017,"PA",7,54,"RNG","Coryphaenoides rupestris",0.144,1
2017,"PA",7,56,"RHG","Macrourus berglax",9.85,17
2017,"PA",7,56,"RNG","Coryphaenoides rupestris",1.258,5
2017,"PA",7,57,"RHG","Macrourus berglax",1.475,3
2017,"PA",7,59,"RHG","Macrourus berglax",1.89,3
2017,"PA",7,60,"RHG","Macrourus berglax",0.155,1
2017,"PA",7,60,"RNG","Coryphaenoides rupestris",0.219,1
2017,"PA",7,62,"RHG","Macrourus berglax",2.3,7
2017,"PA",7,62,"RNG","Coryphaenoides rupestris",0.991,1
2017,"PA",7,64,"RHG","Macrourus berglax",3.674,11
2017,"PA",7,64,"RNG","Coryphaenoides rupestris",2.036,5
2017,"PA",7,65,"RHG","Macrourus berglax",0.509,1
2017,"PA",7,65,"RNG","Coryphaenoides rupestris",0.493,1
2017,"PA",7,68,"RHG","Macrourus berglax",8.6,16
2017,"PA",7,68,"RNG","Coryphaenoides rupestris",0.517,5
2017,"PA",7,72,"RHG","Macrourus berglax",9.2,11
2017,"PA",7,72,"RNG","Coryphaenoides rupestris",0.874,2
2017,"PA",7,74,"RHG","Macrourus berglax",0.31,1
2017,"PA",7,74,"RNG","Coryphaenoides rupestris",0.685,2
2017,"PA",7,75,"RHG","Macrourus berglax",1.833,3
2017,"PA",7,75,"RNG","Coryphaenoides rupestris",0.84,3
2017,"PA",7,79,"RHG","Macrourus berglax",0.798,3
2017,"PA",7,79,"RNG","Coryphaenoides rupestris",0.574,4
2017,"PA",7,83,"RNG","Coryphaenoides rupestris",1.566,1
2017,"PA",7,86,"RHG","Macrourus berglax",2.502,5
2017,"PA",7,86,"RNG","Coryphaenoides rupestris",0.544,1
2017,"PA",7,87,"RHG","Macrourus berglax",2.577,4
2017,"PA",7,87,"RNG","Coryphaenoides rupestris",0.39,4
2017,"PA",7,89,"RHG","Macrourus berglax",0.482,1
2017,"PA",7,89,"RNG","Coryphaenoides rupestris",0.806,4
2017,"PA",7,92,"RHG","Macrourus berglax",2.392,5
2017,"PA",7,93,"RHG","Macrourus berglax",2.964,4
2017,"PA",7,93,"RNG","Coryphaenoides rupestris",0.654,4
2017,"PA",7,95,"RHG","Macrourus berglax",0.519,3
2017,"PA",7,95,"RNG","Coryphaenoides rupestris",0.263,2
2017,"PA",7,97,"RNG","Coryphaenoides rupestris",0.988,6
2017,"PA",7,99,"RHG","Macrourus berglax",2.95,4
2017,"PA",7,99,"RNG","Coryphaenoides rupestris",1.456,3
2017,"PA",7,101,"RHG","Macrourus berglax",0.851,4
2017,"PA",7,101,"RNG","Coryphaenoides rupestris",0.333,1
2019,"HM",4,1,"RHG","Macrourus berglax",1.26,4
2019,"HM",4,1,"RNG","Coryphaenoides rupestris",1.02,2
2019,"HM",4,2,"RHG","Macrourus berglax",10.86,8
2019,"HM",4,2,"RNG","Coryphaenoides rupestris",0.306,1
2019,"HM",4,4,"RHG","Macrourus berglax",7.94,18
2019,"HM",4,4,"RNG","Coryphaenoides rupestris",4.89,16
2019,"HM",4,6,"RHG","Macrourus berglax",13,27
2019,"HM",4,6,"RNG","Coryphaenoides rupestris",4.398,34
2019,"HM",4,7,"RHG","Macrourus berglax",0.66,2
2019,"HM",4,7,"RNG","Coryphaenoides rupestris",1.555,6
2019,"HM",4,8,"RHG","Macrourus berglax",4.315,6
2019,"HM",4,8,"RNG","Coryphaenoides rupestris",1.725,8
2019,"HM",4,9,"RHG","Macrourus berglax",9.935,25
2019,"HM",4,9,"RNG","Coryphaenoides rupestris",2.805,17
2019,"HM",4,10,"RHG","Macrourus berglax",8.665,17
2019,"HM",4,10,"RNG","Coryphaenoides rupestris",3.86,12
2019,"HM",4,11,"RHG","Macrourus berglax",6.2,11
2019,"HM",4,11,"RNG","Coryphaenoides rupestris",0.955,3
2019,"HM",4,13,"RHG","Macrourus berglax",8,15
2019,"HM",4,13,"RNG","Coryphaenoides rupestris",3.153,10
2019,"HM",4,14,"RHG","Macrourus berglax",7.295,6
2019,"HM",4,14,"RNG","Coryphaenoides rupestris",0.83,8
2019,"HM",4,16,"RHG","Macrourus berglax",15.62,33
2019,"HM",4,16,"RNG","Coryphaenoides rupestris",0.865,5
2019,"HM",4,17,"RHG","Macrourus berglax",11.49,16
2019,"HM",4,17,"RNG","Coryphaenoides rupestris",0.325,3
2019,"HM",4,18,"RHG","Macrourus berglax",10.42,13
2019,"HM",4,18,"RNG","Coryphaenoides rupestris",3.56,11
2019,"HM",4,19,"RHG","Macrourus berglax",7.68,13
2019,"HM",4,19,"RNG","Coryphaenoides rupestris",6.69,19
2019,"HM",4,21,"RHG","Macrourus berglax",3.945,3
2019,"HM",4,21,"RNG","Coryphaenoides rupestris",1.25,6
2019,"HM",4,23,"RHG","Macrourus berglax",5.24,8
2019,"HM",4,23,"RNG","Coryphaenoides rupestris",0.315,3
2019,"HM",4,24,"RHG","Macrourus berglax",2.85,9
2019,"HM",4,24,"RNG","Coryphaenoides rupestris",0.815,4
2019,"HM",4,25,"RHG","Macrourus berglax",0.125,1
2019,"HM",4,25,"RNG","Coryphaenoides rupestris",0.04,1
2019,"HM",4,26,"RHG","Macrourus berglax",2.85,5
2019,"HM",4,26,"RNG","Coryphaenoides rupestris",0.115,2
2019,"HM",4,27,"RHG","Macrourus berglax",5.4,11
2019,"HM",4,27,"RNG","Coryphaenoides rupestris",0.185,2
2019,"HM",4,29,"RHG","Macrourus berglax",7.505,15
2019,"HM",4,29,"RNG","Coryphaenoides rupestris",0.615,3
2019,"HM",4,31,"RHG","Macrourus berglax",8.69,9
2019,"HM",4,31,"RNG","Coryphaenoides rupestris",0.63,4
2019,"HM",4,33,"RHG","Macrourus berglax",7.82,7
2019,"HM",4,33,"RNG","Coryphaenoides rupestris",1.26,8
2019,"HM",4,34,"RHG","Macrourus berglax",7.8,3
2019,"HM",4,34,"RNG","Coryphaenoides rupestris",2.325,10
2019,"HM",4,36,"RHG","Macrourus berglax",6.3,13
2019,"HM",4,36,"RNG","Coryphaenoides rupestris",1.47,11
2019,"HM",4,37,"RHG","Macrourus berglax",3.63,8
2019,"HM",4,37,"RNG","Coryphaenoides rupestris",0.335,3
2019,"HM",4,38,"RHG","Macrourus berglax",5.08,18
2019,"HM",4,38,"RNG","Coryphaenoides rupestris",1.17,13
2019,"HM",4,40,"RHG","Macrourus berglax",1.77,10
2019,"HM",4,40,"RNG","Coryphaenoides rupestris",0.66,3
2019,"HM",4,41,"RHG","Macrourus berglax",2.48,6
2019,"HM",4,41,"RNG","Coryphaenoides rupestris",0.595,5
2019,"HM",4,43,"RHG","Macrourus berglax",2.06,5
2019,"HM",4,43,"RNG","Coryphaenoides rupestris",0.87,3
2019,"HM",4,44,"RHG","Macrourus berglax",2.225,11
2019,"HM",4,45,"RHG","Macrourus berglax",0.73,5
2019,"HM",4,45,"RNG","Coryphaenoides rupestris",0.225,2
2019,"HM",4,46,"RHG","Macrourus berglax",5.56,12
2019,"HM",4,48,"RHG","Macrourus berglax",2.76,16
2019,"HM",4,50,"RHG","Macrourus berglax",0.945,3
2019,"HM",4,52,"RHG","Macrourus berglax",4.275,15
2019,"HM",4,53,"RHG","Macrourus berglax",2.485,14
2019,"HM",4,54,"RHG","Macrourus berglax",1.145,6
2019,"HM",4,56,"RHG","Macrourus berglax",6.94,11
2019,"HM",4,56,"RNG","Coryphaenoides rupestris",0.805,18
2019,"HM",4,57,"RHG","Macrourus berglax",4.51,11
2019,"HM",4,57,"RNG","Coryphaenoides rupestris",0.41,6
2019,"HM",4,58,"RHG","Macrourus berglax",0.69,5
2019,"HM",4,60,"RHG","Macrourus berglax",1.855,9
2019,"HM",4,61,"RHG","Macrourus berglax",0.93,6
2019,"HM",4,62,"RHG","Macrourus berglax",6.42,12
2019,"HM",4,62,"RNG","Coryphaenoides rupestris",0.83,6
2019,"HM",4,63,"RHG","Macrourus berglax",3.235,10
2019,"HM",4,63,"RNG","Coryphaenoides rupestris",1.35,35
2019,"HM",4,65,"RHG","Macrourus berglax",2.195,8
2019,"HM",4,65,"RNG","Coryphaenoides rupestris",1.055,5
2019,"HM",4,66,"RHG","Macrourus berglax",4.77,15
2019,"HM",4,66,"RNG","Coryphaenoides rupestris",1.195,6
2019,"HM",4,68,"RHG","Macrourus berglax",6.155,16
2019,"HM",4,68,"RNG","Coryphaenoides rupestris",0.91,7
2019,"HM",4,70,"RHG","Macrourus berglax",0.64,2
2019,"HM",4,70,"RNG","Coryphaenoides rupestris",0.05,1
2019,"HM",4,71,"RHG","Macrourus berglax",10.36,32
2019,"HM",4,71,"RNG","Coryphaenoides rupestris",1.225,26
2019,"HM",4,73,"RHG","Macrourus berglax",9.315,28
2019,"HM",4,73,"RNG","Coryphaenoides rupestris",1.975,16
2019,"HM",4,74,"RHG","Macrourus berglax",2.175,9
2019,"HM",4,74,"RNG","Coryphaenoides rupestris",1.53,9
2019,"HM",4,75,"RHG","Macrourus berglax",10.2,29
2019,"HM",4,75,"RNG","Coryphaenoides rupestris",1.215,10
2019,"HM",4,76,"RHG","Macrourus berglax",5.77,15
2019,"HM",4,76,"RNG","Coryphaenoides rupestris",4.05,94
2019,"HM",4,78,"RHG","Macrourus berglax",3.71,9
2019,"HM",4,78,"RNG","Coryphaenoides rupestris",2.695,19
2019,"HM",4,79,"RHG","Macrourus berglax",4.23,8
2019,"HM",4,79,"RNG","Coryphaenoides rupestris",3.103,9
2019,"HM",4,80,"RHG","Macrourus berglax",13.86,36
2019,"HM",4,80,"RNG","Coryphaenoides rupestris",5.035,19
2019,"HM",4,82,"RHG","Macrourus berglax",8.48,15
2019,"HM",4,82,"RNG","Coryphaenoides rupestris",1.055,6
2019,"HM",4,83,"RHG","Macrourus berglax",6.325,17
2019,"HM",4,83,"RNG","Coryphaenoides rupestris",0.08,2
2019,"HM",4,84,"RHG","Macrourus berglax",12.54,38
2019,"HM",4,84,"RNG","Coryphaenoides rupestris",2.21,11
2019,"HM",4,85,"RHG","Macrourus berglax",13.545,26
2019,"HM",4,85,"RNG","Coryphaenoides rupestris",0.93,6
2019,"HM",4,87,"RHG","Macrourus berglax",9.24,18
2019,"HM",4,87,"RNG","Coryphaenoides rupestris",0.215,6
2019,"HM",4,88,"RHG","Macrourus berglax",8.965,27
2019,"HM",4,88,"RNG","Coryphaenoides rupestris",1.375,9
2019,"HM",4,90,"RHG","Macrourus berglax",3.79,7
2019,"HM",4,90,"RNG","Coryphaenoides rupestris",1.86,7
2019,"HM",4,91,"RHG","Macrourus berglax",2.61,4
2019,"HM",4,91,"RNG","Coryphaenoides rupestris",0.005,1
2019,"HM",4,92,"RHG","Macrourus berglax",1.5,6
2019,"HM",4,92,"RNG","Coryphaenoides rupestris",0.155,2
2019,"HM",4,94,"RHG","Macrourus berglax",7.815,17
2019,"HM",4,94,"RNG","Coryphaenoides rupestris",0.195,3
2019,"HM",4,95,"RHG","Macrourus berglax",9.42,13
2019,"HM",4,95,"RNG","Coryphaenoides rupestris",3.095,10
2019,"HM",4,96,"RHG","Macrourus berglax",7.39,14
2019,"HM",4,96,"RNG","Coryphaenoides rupestris",0.408,1
